county,fips,year,month,temperature_C,precip_mm
Naugatuck Valley,9140,2023,2,0.41,34.44
Naugatuck Valley,9140,2023,3,2.52,101.37
Naugatuck Valley,9140,2023,4,10.51,126.6
Naugatuck Valley,9140,2023,5,14.03,60.76
Naugatuck Valley,9140,2023,6,18.7,58.2
Naugatuck Valley,9140,2023,7,23.54,248.62
Naugatuck Valley,9140,2023,8,21.2,123.07
Naugatuck Valley,9140,2023,9,18.82,254.7
Naugatuck Valley,9140,2023,10,13.09,88.66
Naugatuck Valley,9140,2023,11,3.98,54
Naugatuck Valley,9140,2023,12,2.94,222.58
Hampshire,25015,2017,1,-2.84,79.05
Hampshire,25015,2017,2,-2.41,64.4
Hampshire,25015,2017,3,-2.68,91.14
Hampshire,25015,2017,4,8.58,89.1
Hampshire,25015,2017,5,12.27,161.2
Hampshire,25015,2017,6,17.89,124.8
Hampshire,25015,2017,7,20.3,90.21
Hampshire,25015,2017,8,19.58,85.56
Hampshire,25015,2017,9,18.05,74.7
Hampshire,25015,2017,10,13.84,190.03
Hampshire,25015,2017,11,2.79,33.6
Hampshire,25015,2017,12,-5.39,66.96
Hampshire,25015,2018,1,-6.67,100.44
Hampshire,25015,2018,2,-1.7,113.4
Hampshire,25015,2018,3,-0.92,77.19
Hampshire,25015,2018,4,3.75,118.2
Hampshire,25015,2018,5,15.41,45.57
Hampshire,25015,2018,6,17.97,117.9
Hampshire,25015,2018,7,22.52,164.61
Hampshire,25015,2018,8,21.91,172.67
Hampshire,25015,2018,9,17.79,186.9
Hampshire,25015,2018,10,8.98,104.78
Hampshire,25015,2018,11,0.76,203.4
Hampshire,25015,2018,12,-2.37,111.29
Hampshire,25015,2019,1,-6.61,121.21
Hampshire,25015,2019,2,-4.69,74.76
Hampshire,25015,2019,3,-1.12,48.67
Hampshire,25015,2019,4,7.22,160.2
Hampshire,25015,2019,5,12.43,88.66
Hampshire,25015,2019,6,18.15,117.3
Hampshire,25015,2019,7,22.89,97.34
Hampshire,25015,2019,8,21,93.31
Hampshire,25015,2019,9,17.06,44.4
Hampshire,25015,2019,10,10.91,162.44
Hampshire,25015,2019,11,0.37,80.7
Hampshire,25015,2019,12,-2.94,159.65
Hampshire,25015,2020,1,-2.71,47.43
Hampshire,25015,2020,2,-3.54,79.75
Hampshire,25015,2020,3,2.18,89.28
Hampshire,25015,2020,4,4.92,117.3
Hampshire,25015,2020,5,12.16,57.04
Hampshire,25015,2020,6,19.62,63.9
Hampshire,25015,2020,7,23.91,90.21
Hampshire,25015,2020,8,22.05,78.74
Hampshire,25015,2020,9,17.16,64.2
Hampshire,25015,2020,10,10.18,112.84
Hampshire,25015,2020,11,5.61,121.2
Hampshire,25015,2020,12,-1.64,117.49
Hampshire,25015,2021,1,-5.42,61.38
Hampshire,25015,2021,2,-5.52,63.56
Hampshire,25015,2021,3,1.31,45.57
Hampshire,25015,2021,4,7.39,104.7
Hampshire,25015,2021,5,13.2,118.42
Hampshire,25015,2021,6,20.32,62.7
Hampshire,25015,2021,7,20.05,301.94
Hampshire,25015,2021,8,21.66,115.94
Hampshire,25015,2021,9,17.21,160.8
Hampshire,25015,2021,10,12.33,153.45
Hampshire,25015,2021,11,3.04,59.1
Hampshire,25015,2021,12,-0.33,86.18
Hampshire,25015,2022,1,-7.77,55.18
Hampshire,25015,2022,2,-3.94,115.36
Hampshire,25015,2022,3,1.15,89.59
Hampshire,25015,2022,4,6.21,104.4
Hampshire,25015,2022,5,14.57,68.2
Hampshire,25015,2022,6,18.25,63.6
Hampshire,25015,2022,7,23.3,71.3
Hampshire,25015,2022,8,23.49,62.93
Hampshire,25015,2022,9,16.56,159
Hampshire,25015,2022,10,10.49,99.82
Hampshire,25015,2022,11,5.2,98.4
Hampshire,25015,2022,12,-1.48,126.17
Hampshire,25015,2023,1,-1.57,139.19
Hampshire,25015,2023,2,-2.46,41.72
Hampshire,25015,2023,3,0.34,111.6
Hampshire,25015,2023,4,8.87,109.5
Hampshire,25015,2023,5,12.88,71.3
Hampshire,25015,2023,6,17.54,115.5
Hampshire,25015,2023,7,22.13,277.14
Hampshire,25015,2023,8,19.47,125.55
Hampshire,25015,2023,9,17.29,173.7
Hampshire,25015,2023,10,11.88,101.99
Hampshire,25015,2023,11,1.63,54.3
Hampshire,25015,2023,12,0.63,198.4
Knox,23013,2017,1,-0.98,179.18
Knox,23013,2017,2,-1.94,137.48
Knox,23013,2017,3,-1.63,124.93
Knox,23013,2017,4,6.3,143.7
Knox,23013,2017,5,9.98,173.6
Knox,23013,2017,6,15.4,93.3
Knox,23013,2017,7,18.32,58.9
Knox,23013,2017,8,18.35,66.65
Knox,23013,2017,9,16.83,72.3
Knox,23013,2017,10,13.75,234.98
Knox,23013,2017,11,4.82,100.5
Knox,23013,2017,12,-3.25,162.13
Knox,23013,2018,1,-4.35,210.18
Knox,23013,2018,2,-0.24,151.76
Knox,23013,2018,3,0.73,106.33
Knox,23013,2018,4,4.36,157.2
Knox,23013,2018,5,11.57,43.71
Knox,23013,2018,6,14.91,124.8
Knox,23013,2018,7,19.25,114.39
Knox,23013,2018,8,20.36,90.52
Knox,23013,2018,9,16.64,162.6
Knox,23013,2018,10,9.35,157.48
Knox,23013,2018,11,2.74,262.2
Knox,23013,2018,12,-1.29,172.05
Knox,23013,2019,1,-4.32,264.74
Knox,23013,2019,2,-3.85,123.2
Knox,23013,2019,3,-0.35,86.49
Knox,23013,2019,4,5.24,147
Knox,23013,2019,5,9.28,130.2
Knox,23013,2019,6,14.45,145.5
Knox,23013,2019,7,19.7,58.9
Knox,23013,2019,8,18.79,129.27
Knox,23013,2019,9,15.46,76.8
Knox,23013,2019,10,11.19,194.37
Knox,23013,2019,11,3.12,134.7
Knox,23013,2019,12,-0.36,197.47
Knox,23013,2020,1,-1.56,122.76
Knox,23013,2020,2,-1.59,99.47
Knox,23013,2020,3,2.13,75.33
Knox,23013,2020,4,4.74,151.5
Knox,23013,2020,5,10.07,63.55
Knox,23013,2020,6,16.05,79.5
Knox,23013,2020,7,19.81,110.05
Knox,23013,2020,8,19.88,70.99
Knox,23013,2020,9,16.05,38.4
Knox,23013,2020,10,10.58,201.81
Knox,23013,2020,11,6.57,147
Knox,23013,2020,12,1.24,168.02
Knox,23013,2021,1,-2.15,72.54
Knox,23013,2021,2,-2.86,83.16
Knox,23013,2021,3,1.18,57.97
Knox,23013,2021,4,6.68,90.9
Knox,23013,2021,5,11.67,43.4
Knox,23013,2021,6,17.59,27.3
Knox,23013,2021,7,18.08,183.21
Knox,23013,2021,8,20.05,70.68
Knox,23013,2021,9,17.11,186.6
Knox,23013,2021,10,12.69,155
Knox,23013,2021,11,5.69,108.6
Knox,23013,2021,12,1.38,100.75
Knox,23013,2022,1,-4.54,80.6
Knox,23013,2022,2,-2.12,121.8
Knox,23013,2022,3,1.64,139.5
Knox,23013,2022,4,6.11,151.5
Knox,23013,2022,5,11.34,48.67
Knox,23013,2022,6,15.48,65.1
Knox,23013,2022,7,19.93,64.17
Knox,23013,2022,8,20.38,71.92
Knox,23013,2022,9,16.17,109.5
Knox,23013,2022,10,12.02,143.53
Knox,23013,2022,11,6.86,143.1
Knox,23013,2022,12,1.43,172.67
Knox,23013,2023,1,0.02,205.22
Knox,23013,2023,2,-2.02,50.12
Knox,23013,2023,3,1.83,67.89
Knox,23013,2023,4,6.21,136.5
Knox,23013,2023,5,11.28,115.63
Knox,23013,2023,6,14.56,154.5
Knox,23013,2023,7,20.07,140.43
Knox,23013,2023,8,18.69,135.78
Knox,23013,2023,9,17.1,108.3
Knox,23013,2023,10,12.61,146.32
Knox,23013,2023,11,4.28,101.4
Knox,23013,2023,12,2,237.77
Grafton,33009,2017,1,-5.98,66.65
Grafton,33009,2017,2,-5.9,83.16
Grafton,33009,2017,3,-6.17,85.25
Grafton,33009,2017,4,6.06,96.3
Grafton,33009,2017,5,10.23,159.96
Grafton,33009,2017,6,15.91,150.3
Grafton,33009,2017,7,18.3,119.35
Grafton,33009,2017,8,17.01,89.59
Grafton,33009,2017,9,15.44,75.3
Grafton,33009,2017,10,10.98,179.8
Grafton,33009,2017,11,-0.4,61.2
Grafton,33009,2017,12,-9.29,88.97
Grafton,33009,2018,1,-10.11,96.72
Grafton,33009,2018,2,-4.84,77.84
Grafton,33009,2018,3,-3.61,67.27
Grafton,33009,2018,4,1.61,129
Grafton,33009,2018,5,12.84,45.57
Grafton,33009,2018,6,15.35,103.5
Grafton,33009,2018,7,20.05,120.59
Grafton,33009,2018,8,19.46,125.24
Grafton,33009,2018,9,15.3,89.7
Grafton,33009,2018,10,5.57,114.7
Grafton,33009,2018,11,-2.38,163.8
Grafton,33009,2018,12,-6.52,101.99
Grafton,33009,2019,1,-11.33,125.86
Grafton,33009,2019,2,-8.82,68.04
Grafton,33009,2019,3,-4.33,49.91
Grafton,33009,2019,4,4.41,131.1
Grafton,33009,2019,5,9.45,138.26
Grafton,33009,2019,6,15.49,148.5
Grafton,33009,2019,7,20.28,87.42
Grafton,33009,2019,8,17.81,97.65
Grafton,33009,2019,9,13.5,75.6
Grafton,33009,2019,10,7.93,154.38
Grafton,33009,2019,11,-2.8,87.6
Grafton,33009,2019,12,-5.6,111.91
Grafton,33009,2020,1,-6.54,69.75
Grafton,33009,2020,2,-7.56,74.24
Grafton,33009,2020,3,-0.76,74.4
Grafton,33009,2020,4,2.4,123
Grafton,33009,2020,5,10.25,68.82
Grafton,33009,2020,6,16.84,78.3
Grafton,33009,2020,7,20.53,96.41
Grafton,33009,2020,8,18.1,72.85
Grafton,33009,2020,9,13.72,55.2
Grafton,33009,2020,10,6.67,119.97
Grafton,33009,2020,11,2.24,89.1
Grafton,33009,2020,12,-3.92,95.79
Grafton,33009,2021,1,-8.41,49.29
Grafton,33009,2021,2,-8.95,59.92
Grafton,33009,2021,3,-2.07,47.12
Grafton,33009,2021,4,5.3,111
Grafton,33009,2021,5,11.26,53.01
Grafton,33009,2021,6,18.13,64.5
Grafton,33009,2021,7,17.31,213.59
Grafton,33009,2021,8,19.67,78.74
Grafton,33009,2021,9,14.89,94.5
Grafton,33009,2021,10,9.95,120.9
Grafton,33009,2021,11,0.51,63
Grafton,33009,2021,12,-3.78,86.18
Grafton,33009,2022,1,-12.19,36.89
Grafton,33009,2022,2,-7.27,94.36
Grafton,33009,2022,3,-1.73,88.66
Grafton,33009,2022,4,3.74,95.1
Grafton,33009,2022,5,12.82,74.71
Grafton,33009,2022,6,15.85,81.3
Grafton,33009,2022,7,19.13,93.93
Grafton,33009,2022,8,19.5,89.28
Grafton,33009,2022,9,13.81,131.7
Grafton,33009,2022,10,8.34,87.11
Grafton,33009,2022,11,2.4,106.5
Grafton,33009,2022,12,-3.87,133.3
Grafton,33009,2023,1,-5.15,118.42
Grafton,33009,2023,2,-6.99,49.28
Grafton,33009,2023,3,-2.55,78.12
Grafton,33009,2023,4,5.31,98.1
Grafton,33009,2023,5,10.62,77.81
Grafton,33009,2023,6,15.8,167.7
Grafton,33009,2023,7,20.37,239.63
Grafton,33009,2023,8,17.25,152.52
Grafton,33009,2023,9,15.47,90.6
Grafton,33009,2023,10,9.58,100.13
Grafton,33009,2023,11,-1.05,66.3
Grafton,33009,2023,12,-2.59,171.12
Sagadahoc,23023,2017,1,-3.61,98.27
Sagadahoc,23023,2017,2,-4.22,110.04
Sagadahoc,23023,2017,3,-2.99,80.91
Sagadahoc,23023,2017,4,7.22,131.1
Sagadahoc,23023,2017,5,11.29,150.04
Sagadahoc,23023,2017,6,17.44,73.8
Sagadahoc,23023,2017,7,19.95,52.08
Sagadahoc,23023,2017,8,19.7,68.82
Sagadahoc,23023,2017,9,18.18,73.5
Sagadahoc,23023,2017,10,13.71,187.55
Sagadahoc,23023,2017,11,2.78,68.1
Sagadahoc,23023,2017,12,-6.63,103.85
Sagadahoc,23023,2018,1,-7.36,117.18
Sagadahoc,23023,2018,2,-2.28,107.52
Sagadahoc,23023,2018,3,-0.32,78.12
Sagadahoc,23023,2018,4,4.31,136.5
Sagadahoc,23023,2018,5,13.37,31.93
Sagadahoc,23023,2018,6,16.79,102.9
Sagadahoc,23023,2018,7,21.46,83.7
Sagadahoc,23023,2018,8,22.16,76.26
Sagadahoc,23023,2018,9,17.48,125.4
Sagadahoc,23023,2018,10,8.18,123.38
Sagadahoc,23023,2018,11,0.27,210.6
Sagadahoc,23023,2018,12,-3.74,101.37
Sagadahoc,23023,2019,1,-7.44,151.59
Sagadahoc,23023,2019,2,-6.17,82.04
Sagadahoc,23023,2019,3,-1.68,69.44
Sagadahoc,23023,2019,4,5.76,130.8
Sagadahoc,23023,2019,5,10.45,110.98
Sagadahoc,23023,2019,6,16.29,163.5
Sagadahoc,23023,2019,7,21.7,71.61
Sagadahoc,23023,2019,8,19.93,129.58
Sagadahoc,23023,2019,9,15.99,40.5
Sagadahoc,23023,2019,10,10.59,197.47
Sagadahoc,23023,2019,11,0.48,93
Sagadahoc,23023,2019,12,-2.82,159.96
Sagadahoc,23023,2020,1,-4.07,79.36
Sagadahoc,23023,2020,2,-4.15,83.81
Sagadahoc,23023,2020,3,1.33,73.78
Sagadahoc,23023,2020,4,4.54,138
Sagadahoc,23023,2020,5,11.49,62.31
Sagadahoc,23023,2020,6,18.05,113.7
Sagadahoc,23023,2020,7,21.85,85.56
Sagadahoc,23023,2020,8,21.28,66.65
Sagadahoc,23023,2020,9,16.64,27.9
Sagadahoc,23023,2020,10,9.57,167.71
Sagadahoc,23023,2020,11,5.06,147.9
Sagadahoc,23023,2020,12,-0.98,131.44
Sagadahoc,23023,2021,1,-4.64,62.62
Sagadahoc,23023,2021,2,-5.76,74.2
Sagadahoc,23023,2021,3,0.44,51.77
Sagadahoc,23023,2021,4,7.15,93.3
Sagadahoc,23023,2021,5,12.97,52.08
Sagadahoc,23023,2021,6,19.97,27.6
Sagadahoc,23023,2021,7,19.37,209.56
Sagadahoc,23023,2021,8,21.71,56.73
Sagadahoc,23023,2021,9,17.68,145.2
Sagadahoc,23023,2021,10,12.22,143.84
Sagadahoc,23023,2021,11,3.82,87
Sagadahoc,23023,2021,12,-1.17,83.7
Sagadahoc,23023,2022,1,-7.81,70.68
Sagadahoc,23023,2022,2,-4.32,95.2
Sagadahoc,23023,2022,3,0.65,92.69
Sagadahoc,23023,2022,4,6.19,130.5
Sagadahoc,23023,2022,5,13.1,38.13
Sagadahoc,23023,2022,6,17.1,73.8
Sagadahoc,23023,2022,7,22.18,63.86
Sagadahoc,23023,2022,8,22.4,94.86
Sagadahoc,23023,2022,9,16.42,123.3
Sagadahoc,23023,2022,10,11.05,152.52
Sagadahoc,23023,2022,11,5.25,121.8
Sagadahoc,23023,2022,12,-0.86,135.16
Sagadahoc,23023,2023,1,-2.2,160.89
Sagadahoc,23023,2023,2,-4.07,43.4
Sagadahoc,23023,2023,3,0.79,65.41
Sagadahoc,23023,2023,4,6.4,126.6
Sagadahoc,23023,2023,5,12.36,123.69
Sagadahoc,23023,2023,6,16.03,141.6
Sagadahoc,23023,2023,7,21.61,157.17
Sagadahoc,23023,2023,8,19.29,160.27
Sagadahoc,23023,2023,9,17.68,101.4
Sagadahoc,23023,2023,10,12.16,107.88
Sagadahoc,23023,2023,11,2.37,72.9
Sagadahoc,23023,2023,12,-0.16,237.77
Coos,33007,2017,1,-7.22,75.95
Coos,33007,2017,2,-7.26,87.08
Coos,33007,2017,3,-6.79,78.12
Coos,33007,2017,4,5.43,97.5
Coos,33007,2017,5,9.68,158.41
Coos,33007,2017,6,15.43,141
Coos,33007,2017,7,17.8,109.12
Coos,33007,2017,8,16.47,94.55
Coos,33007,2017,9,15.08,76.2
Coos,33007,2017,10,10.47,189.41
Coos,33007,2017,11,-1.07,65.4
Coos,33007,2017,12,-10.23,85.25
Coos,33007,2018,1,-11.13,95.79
Coos,33007,2018,2,-5.88,69.44
Coos,33007,2018,3,-4.28,70.37
Coos,33007,2018,4,1.09,123.3
Coos,33007,2018,5,12.07,50.53
Coos,33007,2018,6,14.78,111
Coos,33007,2018,7,19.44,117.18
Coos,33007,2018,8,18.92,119.04
Coos,33007,2018,9,14.74,91.2
Coos,33007,2018,10,4.69,117.8
Coos,33007,2018,11,-3.44,160.2
Coos,33007,2018,12,-7.74,93.31
Coos,33007,2019,1,-12.13,126.48
Coos,33007,2019,2,-10.19,70
Coos,33007,2019,3,-5.82,58.9
Coos,33007,2019,4,3.61,124.2
Coos,33007,2019,5,8.55,143.84
Coos,33007,2019,6,14.97,143.7
Coos,33007,2019,7,19.71,90.52
Coos,33007,2019,8,17.31,111.91
Coos,33007,2019,9,12.98,97.2
Coos,33007,2019,10,7.29,180.11
Coos,33007,2019,11,-3.57,89.7
Coos,33007,2019,12,-6.42,97.96
Coos,33007,2020,1,-7.6,81.84
Coos,33007,2020,2,-8.47,76.85
Coos,33007,2020,3,-1.91,74.09
Coos,33007,2020,4,1.72,126.6
Coos,33007,2020,5,9.67,79.67
Coos,33007,2020,6,16.32,105.9
Coos,33007,2020,7,19.92,110.05
Coos,33007,2020,8,17.47,71.3
Coos,33007,2020,9,13.07,50.1
Coos,33007,2020,10,5.82,132.99
Coos,33007,2020,11,1.57,90.3
Coos,33007,2020,12,-4.3,88.97
Coos,33007,2021,1,-9.1,44.95
Coos,33007,2021,2,-9.77,56.28
Coos,33007,2021,3,-3.05,41.85
Coos,33007,2021,4,4.64,111.9
Coos,33007,2021,5,10.77,51.15
Coos,33007,2021,6,17.51,60.3
Coos,33007,2021,7,16.66,162.13
Coos,33007,2021,8,19.04,81.84
Coos,33007,2021,9,14.28,94.2
Coos,33007,2021,10,9.26,121.21
Coos,33007,2021,11,-0.06,66.6
Coos,33007,2021,12,-4.76,78.12
Coos,33007,2022,1,-13.35,38.44
Coos,33007,2022,2,-8.33,95.2
Coos,33007,2022,3,-2.77,83.08
Coos,33007,2022,4,3.16,110.4
Coos,33007,2022,5,12.13,74.4
Coos,33007,2022,6,15.16,83.4
Coos,33007,2022,7,18.62,101.37
Coos,33007,2022,8,18.97,118.11
Coos,33007,2022,9,13.14,139.8
Coos,33007,2022,10,7.98,96.41
Coos,33007,2022,11,1.86,113.1
Coos,33007,2022,12,-4.45,136.71
Coos,33007,2023,1,-6.17,115.63
Coos,33007,2023,2,-8.35,49.84
Coos,33007,2023,3,-3.37,75.02
Coos,33007,2023,4,4.26,95.4
Coos,33007,2023,5,9.93,88.35
Coos,33007,2023,6,15.18,174
Coos,33007,2023,7,19.79,230.95
Coos,33007,2023,8,16.66,162.75
Coos,33007,2023,9,15.37,103.8
Coos,33007,2023,10,9.2,106.02
Coos,33007,2023,11,-1.49,62.7
Coos,33007,2023,12,-3.47,168.95
Somerset,23025,2017,1,-8.96,94.55
Somerset,23025,2017,2,-8.93,74.48
Somerset,23025,2017,3,-7.3,66.03
Somerset,23025,2017,4,4.7,103.2
Somerset,23025,2017,5,9.39,146.63
Somerset,23025,2017,6,15.45,111.9
Somerset,23025,2017,7,17.66,100.44
Somerset,23025,2017,8,16.41,89.59
Somerset,23025,2017,9,15.18,76.5
Somerset,23025,2017,10,10.09,194.06
Somerset,23025,2017,11,-1.64,59.4
Somerset,23025,2017,12,-11.12,80.6
Somerset,23025,2018,1,-12.28,98.27
Somerset,23025,2018,2,-7.07,66.36
Somerset,23025,2018,3,-4.33,72.54
Somerset,23025,2018,4,0.93,108.6
Somerset,23025,2018,5,11.2,57.35
Somerset,23025,2018,6,14.29,112.2
Somerset,23025,2018,7,19.28,131.13
Somerset,23025,2018,8,18.79,110.98
Somerset,23025,2018,9,13.96,75.3
Somerset,23025,2018,10,3.79,97.65
Somerset,23025,2018,11,-4.21,146.4
Somerset,23025,2018,12,-8.7,77.81
Somerset,23025,2019,1,-12.57,116.87
Somerset,23025,2019,2,-11.4,59.08
Somerset,23025,2019,3,-6.44,54.25
Somerset,23025,2019,4,2.66,128.7
Somerset,23025,2019,5,7.86,125.24
Somerset,23025,2019,6,14.61,126.6
Somerset,23025,2019,7,19.4,68.51
Somerset,23025,2019,8,17.14,115.32
Somerset,23025,2019,9,12.57,85.2
Somerset,23025,2019,10,6.66,175.77
Somerset,23025,2019,11,-3.84,92.4
Somerset,23025,2019,12,-7.19,73.78
Somerset,23025,2020,1,-8.77,66.34
Somerset,23025,2020,2,-9.22,67.57
Somerset,23025,2020,3,-3.73,67.27
Somerset,23025,2020,4,1.29,99.9
Somerset,23025,2020,5,9.38,70.37
Somerset,23025,2020,6,16.14,72.9
Somerset,23025,2020,7,19.58,112.22
Somerset,23025,2020,8,17.15,70.99
Somerset,23025,2020,9,12.87,31.8
Somerset,23025,2020,10,5.26,147.56
Somerset,23025,2020,11,1.24,101.4
Somerset,23025,2020,12,-5.01,114.39
Somerset,23025,2021,1,-9.4,42.47
Somerset,23025,2021,2,-10.26,69.72
Somerset,23025,2021,3,-3.64,40.61
Somerset,23025,2021,4,4.46,87.6
Somerset,23025,2021,5,10.34,73.78
Somerset,23025,2021,6,17.31,53.1
Somerset,23025,2021,7,16.39,99.51
Somerset,23025,2021,8,19.06,58.59
Somerset,23025,2021,9,14.15,150.6
Somerset,23025,2021,10,9.09,83.08
Somerset,23025,2021,11,-0.32,62.1
Somerset,23025,2021,12,-6.38,79.36
Somerset,23025,2022,1,-14.36,42.78
Somerset,23025,2022,2,-9.73,92.12
Somerset,23025,2022,3,-3.68,90.52
Somerset,23025,2022,4,2.98,104.4
Somerset,23025,2022,5,11.65,78.74
Somerset,23025,2022,6,14.71,91.8
Somerset,23025,2022,7,18.51,102.92
Somerset,23025,2022,8,18.51,152.52
Somerset,23025,2022,9,12.99,117.6
Somerset,23025,2022,10,8.45,126.48
Somerset,23025,2022,11,1.06,119.7
Somerset,23025,2022,12,-4.76,125.24
Somerset,23025,2023,1,-7.31,113.77
Somerset,23025,2023,2,-10.69,42.56
Somerset,23025,2023,3,-3.98,53.01
Somerset,23025,2023,4,3.85,75.9
Somerset,23025,2023,5,9.8,102.92
Somerset,23025,2023,6,14.82,208.5
Somerset,23025,2023,7,19.76,164.61
Somerset,23025,2023,8,16.35,157.48
Somerset,23025,2023,9,15.44,117.6
Somerset,23025,2023,10,9.61,134.23
Somerset,23025,2023,11,-2.17,60.6
Somerset,23025,2023,12,-4.35,163.06
Franklin,25011,2017,1,-2.84,79.05
Franklin,25011,2017,2,-2.41,64.4
Franklin,25011,2017,3,-2.68,91.14
Franklin,25011,2017,4,8.58,89.1
Franklin,25011,2017,5,12.27,161.2
Franklin,25011,2017,6,17.89,124.8
Franklin,25011,2017,7,20.3,90.21
Franklin,25011,2017,8,19.58,85.56
Franklin,25011,2017,9,18.05,74.7
Franklin,25011,2017,10,13.84,190.03
Franklin,25011,2017,11,2.79,33.6
Franklin,25011,2017,12,-5.39,66.96
Franklin,25011,2018,1,-6.67,100.44
Franklin,25011,2018,2,-1.7,113.4
Franklin,25011,2018,3,-0.92,77.19
Franklin,25011,2018,4,3.75,118.2
Franklin,25011,2018,5,15.41,45.57
Franklin,25011,2018,6,17.97,117.9
Franklin,25011,2018,7,22.52,164.61
Franklin,25011,2018,8,21.91,172.67
Franklin,25011,2018,9,17.79,186.9
Franklin,25011,2018,10,8.98,104.78
Franklin,25011,2018,11,0.76,203.4
Franklin,25011,2018,12,-2.37,111.29
Franklin,25011,2019,1,-6.61,121.21
Franklin,25011,2019,2,-4.69,74.76
Franklin,25011,2019,3,-1.12,48.67
Franklin,25011,2019,4,7.22,160.2
Franklin,25011,2019,5,12.43,88.66
Franklin,25011,2019,6,18.15,117.3
Franklin,25011,2019,7,22.89,97.34
Franklin,25011,2019,8,21,93.31
Franklin,25011,2019,9,17.06,44.4
Franklin,25011,2019,10,10.91,162.44
Franklin,25011,2019,11,0.37,80.7
Franklin,25011,2019,12,-2.94,159.65
Franklin,25011,2020,1,-2.71,47.43
Franklin,25011,2020,2,-3.54,79.75
Franklin,25011,2020,3,2.18,89.28
Franklin,25011,2020,4,4.92,117.3
Franklin,25011,2020,5,12.16,57.04
Franklin,25011,2020,6,19.62,63.9
Franklin,25011,2020,7,23.91,90.21
Franklin,25011,2020,8,22.05,78.74
Franklin,25011,2020,9,17.16,64.2
Franklin,25011,2020,10,10.18,112.84
Franklin,25011,2020,11,5.61,121.2
Franklin,25011,2020,12,-1.64,117.49
Franklin,25011,2021,1,-5.42,61.38
Franklin,25011,2021,2,-5.52,63.56
Franklin,25011,2021,3,1.31,45.57
Franklin,25011,2021,4,7.39,104.7
Franklin,25011,2021,5,13.2,118.42
Franklin,25011,2021,6,20.32,62.7
Franklin,25011,2021,7,20.05,301.94
Franklin,25011,2021,8,21.66,115.94
Franklin,25011,2021,9,17.21,160.8
Franklin,25011,2021,10,12.33,153.45
Franklin,25011,2021,11,3.04,59.1
Franklin,25011,2021,12,-0.33,86.18
Franklin,25011,2022,1,-7.77,55.18
Franklin,25011,2022,2,-3.94,115.36
Franklin,25011,2022,3,1.15,89.59
Franklin,25011,2022,4,6.21,104.4
Franklin,25011,2022,5,14.57,68.2
Franklin,25011,2022,6,18.25,63.6
Franklin,25011,2022,7,23.3,71.3
Franklin,25011,2022,8,23.49,62.93
Franklin,25011,2022,9,16.56,159
Franklin,25011,2022,10,10.49,99.82
Franklin,25011,2022,11,5.2,98.4
Franklin,25011,2022,12,-1.48,126.17
Franklin,25011,2023,1,-1.57,139.19
Franklin,25011,2023,2,-2.46,41.72
Franklin,25011,2023,3,0.34,111.6
Franklin,25011,2023,4,8.87,109.5
Franklin,25011,2023,5,12.88,71.3
Franklin,25011,2023,6,17.54,115.5
Franklin,25011,2023,7,22.13,277.14
Franklin,25011,2023,8,19.47,125.55
Franklin,25011,2023,9,17.29,173.7
Franklin,25011,2023,10,11.88,101.99
Franklin,25011,2023,11,1.63,54.3
Franklin,25011,2023,12,0.63,198.4
Franklin,23007,2017,1,-8.52,86.49
Franklin,23007,2017,2,-8.39,82.88
Franklin,23007,2017,3,-7.11,65.72
Franklin,23007,2017,4,4.82,96.9
Franklin,23007,2017,5,9.22,151.59
Franklin,23007,2017,6,15.27,111.9
Franklin,23007,2017,7,17.49,106.02
Franklin,23007,2017,8,16.24,105.09
Franklin,23007,2017,9,14.96,74.7
Franklin,23007,2017,10,10.1,197.78
Franklin,23007,2017,11,-1.69,57.9
Franklin,23007,2017,12,-11.12,79.05
Franklin,23007,2018,1,-11.98,91.14
Franklin,23007,2018,2,-6.69,62.72
Franklin,23007,2018,3,-4.48,71.3
Franklin,23007,2018,4,0.79,104.7
Franklin,23007,2018,5,11.48,50.53
Franklin,23007,2018,6,14.38,113.4
Franklin,23007,2018,7,19.12,138.57
Franklin,23007,2018,8,18.61,129.58
Franklin,23007,2018,9,14.16,83.4
Franklin,23007,2018,10,3.99,109.12
Franklin,23007,2018,11,-4.17,154.8
Franklin,23007,2018,12,-8.52,82.46
Franklin,23007,2019,1,-12.56,117.8
Franklin,23007,2019,2,-10.98,63
Franklin,23007,2019,3,-6.37,55.49
Franklin,23007,2019,4,2.85,123.6
Franklin,23007,2019,5,7.89,128.65
Franklin,23007,2019,6,14.59,135
Franklin,23007,2019,7,19.38,74.4
Franklin,23007,2019,8,17.01,106.02
Franklin,23007,2019,9,12.63,88.2
Franklin,23007,2019,10,6.74,181.35
Franklin,23007,2019,11,-3.88,82.8
Franklin,23007,2019,12,-7.01,75.95
Franklin,23007,2020,1,-8.24,72.23
Franklin,23007,2020,2,-9.03,71.34
Franklin,23007,2020,3,-3.11,68.82
Franklin,23007,2020,4,1.23,110.1
Franklin,23007,2020,5,9.25,80.29
Franklin,23007,2020,6,15.99,108.9
Franklin,23007,2020,7,19.57,112.53
Franklin,23007,2020,8,17.07,62.93
Franklin,23007,2020,9,12.8,39
Franklin,23007,2020,10,5.21,134.85
Franklin,23007,2020,11,1.09,92.1
Franklin,23007,2020,12,-4.99,98.89
